ID,Intro to CS,Data structure,Software engineering,Operative systems,Algorithms,Computer organization,GPA
cs2200,88,85,72,80,82,92,83
cs2201,90,77,88,82,74,89,98
cs2202,93,85,89,84,95,71,91
cs2203,90,78,63,89,75,77,80
cs2204,92,71,93,85,69,74,69
cs2205,88,87,73,86,86,71,98
cs2206,94,77,61,84,68,73,85
cs2207,88,88,65,82,86,80,94
cs2208,92,79,63,83,81,76,89
cs2209,91,86,62,91,76,91,72
cs2210,91,89,69,86,87,68,93
cs2211,91,85,90,89,78,68,88
cs2212,86,74,69,88,74,63,74
cs2213,85,91,63,84,93,75,72
cs2214,91,94,61,87,90,68,85
cs2215,86,82,63,83,91,74,95
cs2216,81,94,68,84,96,73,84
cs2217,92,98,61,84,97,75,90
cs2218,90,87,88,85,87,77,83
cs2219,77,97,69,83,89,67,89
cs2220,89,72,65,81,65,79,78
cs2221,94,64,63,85,54,66,93
cs2222,92,75,61,81,72,75,76
cs2223,87,98,62,84,89,75,93
cs2224,90,98,56,89,88,76,85
cs2225,95,85,87,84,89,73,81
cs2226,79,95,62,81,89,79,80
cs2227,92,95,97,86,87,76,93
cs2228,90,86,65,81,96,76,67
cs2229,92,81,93,82,76,75,89
cs2230,86,81,84,83,86,81,90
cs2231,91,98,94,81,89,61,94
cs2232,89,84,66,82,84,68,89
cs2233,97,87,63,83,86,61,70
cs2234,95,77,87,89,82,74,94
cs2235,92,97,71,83,97,84,93
cs2236,98,81,58,84,79,76,99
cs2237,92,72,56,88,81,77,70
cs2238,93,95,67,88,98,68,69
cs2239,87,86,65,84,91,74,72
cs2240,83,80,70,80,83,64,85
cs2241,99,85,62,86,88,73,69
cs2242,89,71,60,81,81,77,88
cs2243,90,98,60,83,92,72,86
cs2244,81,82,81,86,80,81,78
cs2245,82,98,88,81,96,71,73
cs2246,93,78,60,91,74,64,80
cs2247,93,72,65,85,79,75,68
cs2248,98,74,63,81,84,77,78
cs2249,86,72,86,88,72,64,91
cs2250,85,82,65,86,81,65,80
cs2251,88,81,61,83,73,76,72
cs2252,88,83,69,81,83,79,73
cs2253,96,81,68,83,88,74,98
cs2254,88,83,90,82,92,78,85
cs2255,90,93,61,87,97,100,92
cs2256,90,84,68,84,78,80,81
cs2257,89,95,62,87,87,65,83
cs2258,87,77,70,83,87,72,66
cs2259,94,75,66,80,66,77,94
cs2260,90,86,65,90,82,67,74
cs2261,92,78,70,87,79,79,73
cs2262,90,86,91,82,80,92,87
cs2263,86,76,56,80,68,77,89
cs2264,94,98,90,81,98,92,93
cs2265,91,79,89,88,72,75,89
cs2266,85,93,95,87,100,77,76
cs2267,91,69,65,85,75,73,68
cs2268,80,93,64,86,93,74,95
cs2269,91,88,90,87,91,78,80
cs2270,93,91,92,83,93,77,74
cs2271,83,68,88,84,76,70,77
cs2272,88,81,60,91,84,85,98
cs2273,86,87,64,82,82,70,80
cs2274,97,100,89,83,92,77,81
cs2275,79,88,64,84,81,75,96
cs2276,98,88,65,88,93,71,83
cs2277,95,98,72,93,95,91,85
cs2278,90,75,76,81,83,74,73
cs2279,87,97,55,80,95,67,78
cs2280,91,77,68,84,77,71,68
cs2281,92,93,61,81,93,83,83
cs2282,92,65,62,88,63,60,94
cs2283,95,93,63,89,91,77,90
cs2284,89,94,65,84,94,78,93
cs2285,86,67,71,84,77,64,64
cs2286,92,91,67,84,82,72,71
cs2287,88,98,71,85,90,75,91
cs2288,91,92,94,86,96,61,74
cs2289,97,79,89,81,75,76,86
cs2290,92,77,66,86,86,64,97
cs2291,90,92,64,85,92,76,86
cs2292,100,94,67,83,94,73,78
cs2293,87,91,61,81,86,76,94
cs2294,79,94,97,82,94,79,58
cs2295,82,76,68,82,68,74,73
cs2296,84,81,69,85,78,59,100
cs2297,87,74,65,86,66,84,91
cs2298,84,88,70,81,89,76,86
cs2299,86,96,71,84,100,63,56
cs2300,96,72,68,83,65,73,83
cs2301,90,84,65,85,76,75,83
cs2302,92,92,65,89,99,74,80
cs2303,85,83,88,81,75,81,78
cs2304,88,94,99,81,97,70,80
cs2305,86,79,89,82,79,67,80
cs2306,87,82,67,81,78,79,92
cs2307,89,95,65,85,95,75,91
cs2308,91,91,65,86,83,78,59
cs2309,85,84,67,88,89,77,70
cs2310,82,98,57,81,98,74,75
cs2311,94,75,69,83,69,73,57
cs2312,97,81,67,88,76,63,79
cs2313,88,88,92,83,97,75,80
cs2314,94,64,71,86,54,71,76
cs2315,96,72,56,85,75,69,89
cs2316,87,68,65,91,66,71,76
cs2317,88,85,91,80,87,71,84
cs2318,86,96,69,82,87,64,82
cs2319,99,83,67,81,90,76,82
cs2320,85,75,61,86,77,78,96
cs2321,91,93,94,85,95,75,61
cs2322,98,82,64,83,85,76,90
cs2323,89,87,69,81,84,94,93
cs2324,88,82,65,81,73,71,60
cs2325,89,92,91,86,87,64,93
cs2326,97,88,89,92,98,79,87
cs2327,87,89,62,83,86,72,77
cs2328,99,87,69,83,93,76,90
cs2329,84,85,59,83,85,64,85
cs2330,97,85,66,84,85,78,82
cs2331,77,89,65,80,85,73,87
cs2332,94,97,64,87,98,77,96
cs2333,96,66,70,81,61,93,99
cs2334,92,77,91,84,81,77,62
cs2335,88,94,98,83,88,77,83
cs2336,90,92,86,83,91,73,85
cs2337,85,72,69,84,69,72,74
cs2338,93,75,68,81,75,80,83
cs2339,95,74,59,81,82,91,97
cs2340,84,85,57,82,90,60,97
cs2341,82,91,87,87,82,76,83
cs2342,95,69,68,84,77,71,79
cs2343,97,80,81,89,80,69,56
cs2344,97,78,54,81,87,66,77
cs2345,94,74,95,82,79,64,68
cs2346,95,84,86,81,75,72,73
cs2347,93,86,71,82,80,76,82
cs2348,86,85,69,87,91,65,91
cs2349,88,75,61,86,70,78,86
cs2350,91,91,64,85,85,78,82
cs2351,98,90,64,82,96,77,84
cs2352,87,97,66,82,94,66,88
cs2353,87,92,66,86,97,94,79
cs2354,90,83,66,86,91,76,84
cs2355,90,92,87,89,97,63,73
cs2356,97,91,64,86,86,78,92
cs2357,91,68,60,84,59,81,74
cs2358,91,81,71,85,73,80,66
cs2359,90,90,60,87,83,75,69
cs2360,80,82,62,87,90,81,71
cs2361,90,96,87,85,91,64,76
cs2362,96,68,90,81,61,72,84
cs2363,87,95,70,82,89,85,99
cs2364,88,92,63,82,88,74,85
cs2365,89,98,95,86,92,66,72
cs2366,82,86,68,91,85,63,85
cs2367,95,89,69,82,83,76,71
cs2368,88,73,64,81,70,74,65
cs2369,85,83,91,82,90,72,67
cs2370,83,85,63,81,85,80,71
cs2371,85,90,79,84,95,72,79
cs2372,90,83,88,90,76,71,68
cs2373,90,83,70,81,93,70,91
cs2374,86,83,65,94,75,64,80
cs2375,95,97,71,85,97,67,85
cs2376,85,89,91,89,96,67,86
cs2377,90,87,55,85,89,66,91
cs2378,86,89,61,84,88,72,79
cs2379,83,87,88,85,80,88,90
cs2380,99,89,63,91,79,76,87
cs2381,91,79,96,82,72,75,91
cs2382,94,89,67,81,99,73,71
cs2383,96,74,70,82,68,78,92
cs2384,91,70,91,82,72,88,57
cs2385,79,63,90,85,63,96,72
cs2386,91,80,64,80,82,91,87
cs2387,88,76,83,89,74,75,94
cs2388,92,90,83,80,92,73,91
cs2389,92,81,67,86,91,95,83
cs2390,92,94,94,84,93,63,80
cs2391,87,90,86,91,89,87,74
cs2392,90,77,66,83,69,77,69
cs2393,87,73,70,85,63,77,87
cs2394,89,74,91,83,68,99,66
cs2395,82,94,62,82,100,89,96
cs2396,95,87,91,85,78,66,69
cs2397,94,85,87,80,95,77,62
cs2398,86,94,72,86,94,77,84
cs2399,96,82,92,81,83,72,69
cs2400,93,85,90,82,76,65,71
cs2401,84,94,89,85,98,66,78
cs2402,89,82,64,89,83,74,99
cs2403,88,91,66,81,88,83,87
cs2404,96,85,72,87,88,73,95
cs2405,84,100,67,89,100,77,79
cs2406,94,82,64,82,88,67,84
cs2407,93,93,67,86,88,81,63
cs2408,93,87,74,82,83,73,97
cs2409,96,96,94,81,90,62,90
cs2410,95,83,61,90,92,71,82
cs2411,84,84,66,87,78,84,83
cs2412,89,72,71,90,82,76,62
cs2413,87,92,59,87,91,72,89
cs2414,88,70,66,86,71,78,85
cs2415,89,90,94,81,85,74,62
cs2416,96,94,65,84,94,75,50
cs2417,88,87,90,84,87,75,79
cs2418,94,81,59,81,85,89,65
cs2419,99,90,67,80,91,75,87
cs2420,94,87,73,81,80,65,97
cs2421,95,85,73,88,82,78,80
cs2422,81,80,57,81,75,72,84
cs2423,88,84,64,81,77,65,77
cs2424,94,81,91,84,80,74,85
cs2425,83,72,74,82,66,74,86
cs2426,87,96,95,84,96,77,80
cs2427,92,86,66,84,81,72,54
cs2428,85,83,55,85,93,65,53
cs2429,92,79,64,81,71,63,93
cs2430,92,91,60,81,97,74,83
cs2431,95,84,83,81,88,93,99
cs2432,79,70,59,82,70,74,58
cs2433,81,78,68,81,70,78,99
cs2434,85,89,67,87,96,73,90
cs2435,89,73,68,85,73,75,89
cs2436,88,79,94,82,88,82,92
cs2437,96,89,82,84,99,78,76
cs2438,92,87,68,86,87,78,75
cs2439,93,86,72,84,78,78,83
cs2440,89,84,70,87,89,77,80
cs2441,96,78,55,84,80,66,99
cs2442,85,100,63,80,99,80,92
cs2443,90,99,61,82,91,75,71
cs2444,80,92,88,83,92,75,73
cs2445,87,84,88,80,81,66,93
cs2446,88,84,90,80,77,65,96
cs2447,94,73,64,81,67,63,81
cs2448,94,83,88,81,76,73,83
cs2449,91,71,92,90,79,74,87
cs2450,91,91,60,83,82,77,99
cs2451,89,95,86,80,98,66,81
cs2452,93,59,66,86,58,79,96
cs2453,88,93,97,80,94,73,73
cs2454,87,78,64,85,88,70,91
cs2455,88,91,91,86,82,78,79
cs2456,84,85,91,80,87,73,87
cs2457,92,99,94,86,99,86,78
cs2458,89,92,57,85,86,73,63
cs2459,98,87,88,87,90,76,74
cs2460,91,96,66,86,96,92,66
cs2461,89,99,72,85,93,86,74
cs2462,84,82,61,81,87,64,67
cs2463,87,97,73,84,95,69,100
cs2464,95,94,68,81,86,66,71
cs2465,92,74,62,88,75,75,90
cs2466,91,70,68,80,64,72,95
cs2467,94,87,90,83,81,75,81
cs2468,93,89,60,85,88,74,85
cs2469,88,70,64,80,74,76,69
cs2470,86,80,66,82,87,74,74
cs2471,91,83,69,81,82,77,78
cs2472,92,93,67,82,83,81,81
cs2473,88,91,65,83,97,75,90
cs2474,92,82,64,83,83,75,88
cs2475,91,82,61,87,72,65,91
cs2476,96,62,87,83,57,67,79
cs2477,94,90,69,82,89,68,85
cs2478,86,86,64,83,87,87,91
cs2479,78,81,63,83,80,63,81
cs2480,96,99,63,82,96,75,85
cs2481,86,71,62,82,65,76,95
cs2482,88,93,94,88,93,74,86
cs2483,99,95,96,86,88,71,84
cs2484,87,91,90,86,86,91,99
cs2485,91,92,63,83,82,87,99
cs2486,94,82,64,86,77,74,94
cs2487,88,95,92,83,95,75,96
cs2488,95,62,88,81,56,76,83
cs2489,95,76,64,84,86,78,91
cs2490,95,93,92,81,83,92,68
cs2491,100,88,85,82,97,78,88
cs2492,88,93,93,82,96,74,84
cs2493,96,86,62,84,85,72,83
cs2494,89,78,96,83,74,97,90
cs2495,88,97,70,83,89,82,84
cs2496,93,90,59,87,88,70,95
cs2497,77,73,58,83,66,65,86
cs2498,84,76,61,87,69,79,91
cs2499,94,83,62,83,74,73,62
cs2500,90,95,69,83,94,66,92
cs2501,84,93,55,86,92,80,64
cs2502,92,95,57,82,95,94,82
cs2503,82,85,67,86,76,83,69
cs2504,85,64,66,84,71,78,87
cs2505,97,90,88,81,91,74,95
cs2506,84,74,99,87,69,76,80
cs2507,93,86,71,83,81,83,73
cs2508,91,81,97,86,89,75,74
cs2509,90,88,94,83,78,78,84
cs2510,96,77,57,85,86,64,72
cs2511,95,95,80,84,97,78,97
cs2512,88,70,97,89,72,77,86
cs2513,95,90,65,82,97,67,86
cs2514,95,65,89,82,74,79,76
cs2515,91,97,89,83,97,65,81
cs2516,97,97,91,87,97,77,80
cs2517,93,90,75,89,94,79,90
cs2518,96,81,59,84,88,88,92
cs2519,83,88,67,89,80,74,77
cs2520,93,90,70,89,83,78,99
cs2521,89,79,65,84,79,78,66
cs2522,85,86,63,84,90,76,68
cs2523,92,89,89,89,88,67,61
cs2524,87,91,71,88,86,66,70
cs2525,88,84,61,80,79,64,84
cs2526,90,77,66,92,73,76,75
cs2527,85,94,65,88,86,69,65
cs2528,88,68,58,84,74,92,96
cs2529,87,86,63,90,92,64,57
cs2530,81,74,67,82,84,62,84
cs2531,89,77,67,84,81,75,70
cs2532,84,73,62,81,78,79,84
cs2533,90,75,65,80,69,79,91
cs2534,91,100,58,82,96,75,70
cs2535,91,99,70,81,90,63,77
cs2536,93,90,69,88,80,70,82
cs2537,90,80,62,80,76,66,84
cs2538,88,98,89,83,98,95,71
cs2539,80,86,73,84,85,77,82
cs2540,91,87,72,84,79,75,76
cs2541,93,96,91,84,100,74,97
cs2542,87,84,94,87,78,78,52
cs2543,96,97,63,82,92,78,74
cs2544,91,82,59,83,78,76,99
cs2545,93,85,67,80,85,76,94
cs2546,92,83,87,93,83,64,86
cs2547,91,84,67,91,89,74,81
cs2548,98,80,92,84,79,64,75
cs2549,80,87,96,87,82,65,69
cs2550,90,99,99,90,99,80,90
cs2551,93,81,93,81,83,64,78
cs2552,88,83,99,87,76,70,67
cs2553,96,97,93,84,87,63,88
cs2554,92,95,59,85,97,75,89
cs2555,86,86,65,82,82,63,78
cs2556,89,86,91,82,84,65,89
cs2557,89,75,70,82,70,75,67
cs2558,89,93,60,84,87,78,96
cs2559,87,95,67,84,89,78,68
cs2560,96,95,72,85,100,76,82
cs2561,85,89,62,85,87,75,93
cs2562,88,74,69,80,79,72,72
cs2563,90,82,62,89,81,75,65
cs2564,93,82,96,85,76,80,80
cs2565,78,80,58,85,90,74,84
cs2566,89,82,86,84,85,65,92
cs2567,95,80,66,81,77,66,77
cs2568,89,71,69,80,62,78,88
cs2569,90,65,64,86,69,76,79
cs2570,86,99,99,83,99,74,97
cs2571,86,91,88,81,88,74,90
cs2572,83,80,94,84,70,75,91
cs2573,94,90,96,83,97,64,66
cs2574,84,97,90,83,91,76,89
cs2575,88,98,81,84,94,71,77
cs2576,87,91,67,86,88,75,62
cs2577,91,94,59,82,92,76,61
cs2578,87,97,60,84,98,67,85
cs2579,95,80,71,79,70,79,62
cs2580,89,74,57,82,71,63,87
cs2581,94,81,59,86,82,75,71
cs2582,85,83,95,81,82,75,91
cs2583,88,70,71,80,65,97,86
cs2584,87,93,64,82,100,75,68
cs2585,91,89,90,83,96,84,96
cs2586,99,90,58,81,92,66,78
cs2587,90,62,66,81,66,61,84
cs2588,98,99,74,88,96,76,86
cs2589,89,73,61,82,64,85,89
cs2590,84,89,89,86,82,63,63
cs2591,89,71,70,87,61,98,81
cs2592,98,98,85,83,97,70,90
cs2593,93,84,61,83,85,77,95
cs2594,81,84,64,83,74,86,92
cs2595,91,66,60,81,74,68,66
cs2596,87,87,74,87,77,76,61
cs2597,91,81,92,88,85,63,71
cs2598,88,92,63,86,95,78,98
cs2599,93,95,74,85,92,72,91
cs2600,93,91,71,82,100,65,88
cs2601,90,76,93,87,76,64,76
cs2602,94,80,90,82,84,72,51
cs2603,95,74,92,82,81,74,96
cs2604,98,93,92,89,98,63,75
cs2605,94,80,85,80,87,77,80
cs2606,86,81,70,87,89,68,59
cs2607,93,88,86,80,92,70,84
cs2608,97,84,66,84,93,95,72
cs2609,95,94,80,87,94,66,77
cs2610,86,68,65,85,74,77,85
cs2611,95,94,59,80,88,76,90
cs2612,88,84,60,81,75,66,97
cs2613,89,80,65,83,80,60,80
cs2614,89,97,72,83,97,71,85
cs2615,81,84,97,88,92,79,94
cs2616,89,99,62,83,89,69,75
cs2617,85,71,68,85,69,98,99
cs2618,80,84,89,82,93,80,79
cs2619,93,89,58,80,79,79,81
cs2620,87,87,90,85,88,73,84
cs2621,85,76,64,83,70,75,86
cs2622,99,79,66,88,70,89,58
cs2623,88,81,68,80,87,79,71
cs2624,85,88,87,85,98,79,83
cs2625,91,83,59,81,81,73,97
cs2626,89,87,68,82,85,75,78
cs2627,91,92,63,83,91,74,94
cs2628,91,82,62,80,90,64,92
cs2629,92,73,62,81,74,73,66
cs2630,94,83,68,84,76,67,78
cs2631,84,89,88,85,96,86,70
cs2632,91,83,74,82,87,69,90
cs2633,93,90,89,83,87,79,93
cs2634,92,94,67,81,95,67,90
cs2635,88,75,61,85,81,76,95
cs2636,91,84,63,83,91,65,79
cs2637,88,99,60,83,93,74,66
cs2638,80,98,90,88,93,74,88
cs2639,85,82,60,81,83,72,93
cs2640,96,89,88,89,91,77,70
cs2641,87,92,65,85,83,75,55
cs2642,90,82,65,82,86,92,85
cs2643,85,86,56,80,77,76,89
cs2644,85,93,64,90,91,73,82
cs2645,89,82,88,84,91,79,97
cs2646,95,81,87,83,71,68,89
cs2647,93,68,56,83,73,85,58
cs2648,89,97,69,82,97,75,92
cs2649,94,74,63,80,84,74,96
cs2650,100,84,85,80,82,72,71
cs2651,95,65,59,85,70,66,80
cs2652,91,85,66,84,91,79,83
cs2653,96,82,91,81,84,91,91
cs2654,81,85,65,88,78,78,70
cs2655,92,95,67,85,100,76,74
cs2656,93,63,87,81,56,74,77
cs2657,87,74,62,83,74,73,78
cs2658,98,86,63,84,81,77,73
cs2659,86,74,70,87,69,66,68
cs2660,92,74,65,84,79,67,92
cs2661,82,89,77,85,92,67,81
cs2662,90,95,61,86,95,61,76
cs2663,94,86,60,83,95,71,81
cs2664,92,91,67,80,82,69,61
cs2665,97,86,62,82,94,73,65
cs2666,88,96,70,80,90,71,69
cs2667,85,97,53,82,89,72,86
cs2668,87,88,84,81,85,79,59
cs2669,99,74,63,81,75,74,91
cs2670,97,87,91,88,81,63,92
cs2671,92,85,68,82,88,65,95
cs2672,91,86,61,85,84,75,86
cs2673,88,74,69,83,81,63,93
cs2674,89,72,70,89,80,86,82
cs2675,88,86,62,81,86,75,87
cs2676,93,86,88,86,84,73,77
cs2677,94,78,60,84,85,92,80
cs2678,88,80,66,81,87,95,83
cs2679,92,69,68,81,61,71,92
cs2680,91,65,84,86,72,72,80
cs2681,96,74,68,81,65,77,93
cs2682,87,78,68,86,78,66,72
cs2683,99,96,63,83,88,78,63
cs2684,92,78,90,86,80,66,94
cs2685,87,85,65,83,82,72,74
cs2686,89,79,58,84,82,78,91
cs2687,93,73,69,84,70,76,88
cs2688,92,97,86,83,97,75,97
cs2689,81,78,71,86,69,75,80
cs2690,92,70,60,92,60,71,92
cs2691,97,74,89,84,64,87,81
cs2692,96,100,70,83,95,73,77
cs2693,93,82,65,83,90,67,91
cs2694,87,79,63,81,82,74,74
cs2695,99,82,63,82,73,65,93
cs2696,89,93,59,86,88,72,96
cs2697,97,79,64,81,69,77,67
cs2698,87,93,71,87,90,74,66
cs2699,98,81,95,82,72,82,85
cs2700,88,80,73,80,82,77,65
cs2701,87,65,93,91,63,70,90
cs2702,99,77,63,83,87,77,64
cs2703,85,80,81,90,87,93,68
cs2704,88,99,65,80,99,96,91
cs2705,97,89,70,81,85,81,97
cs2706,93,84,60,82,92,73,89
cs2707,87,63,71,80,56,78,79
cs2708,86,72,54,89,77,73,98
cs2709,92,86,60,84,84,74,71
cs2710,86,65,65,83,73,73,79
cs2711,92,75,69,85,78,61,81
cs2712,91,71,91,84,67,86,94
cs2713,94,73,88,86,72,85,69
cs2714,87,76,64,81,84,67,77
cs2715,80,87,62,86,88,66,80
cs2716,100,75,88,83,83,95,97
cs2717,84,95,99,85,87,64,93
cs2718,97,90,70,89,96,76,83
cs2719,99,87,84,86,88,74,82
cs2720,87,87,70,80,84,86,80
cs2721,83,92,87,88,92,72,86
cs2722,87,82,69,83,81,94,88
cs2723,92,98,82,85,91,76,82
cs2724,90,80,71,82,80,83,75
cs2725,90,91,87,92,97,79,92
cs2726,83,77,91,86,87,89,96
cs2727,95,94,62,82,90,77,65
cs2728,97,71,58,82,75,68,92
cs2729,92,68,61,83,78,76,75
cs2730,83,80,61,89,70,78,88
cs2731,93,95,97,87,85,65,54
cs2732,89,70,91,87,67,77,94
cs2733,85,87,62,84,84,65,87
cs2734,91,81,65,83,90,69,68
cs2735,88,80,61,89,81,73,89
cs2736,91,84,85,83,79,79,80
cs2737,90,82,65,82,77,64,71
cs2738,86,80,62,80,82,71,71
cs2739,99,91,57,89,94,76,89
cs2740,85,73,68,82,65,66,91
cs2741,96,90,70,82,88,67,75
cs2742,88,93,69,80,83,63,97
cs2743,100,75,67,86,80,76,94
cs2744,94,94,92,80,100,72,65
cs2745,95,85,64,80,83,81,88
cs2746,89,92,73,81,92,66,63
cs2747,91,81,67,87,86,95,74
cs2748,99,85,92,81,85,65,75
cs2749,98,86,88,87,88,79,77
cs2750,92,92,71,86,96,77,87
cs2751,88,86,66,84,88,70,81
cs2752,87,78,91,88,87,75,88
cs2753,89,80,67,94,79,71,94
cs2754,87,98,89,83,95,70,86
cs2755,88,87,91,80,83,74,93
cs2756,94,94,59,83,97,76,85
cs2757,87,81,65,81,73,65,76
cs2758,88,83,70,81,75,96,83
cs2759,82,82,61,81,73,74,80
cs2760,86,94,96,83,100,72,93
cs2761,86,61,82,80,71,73,78
cs2762,90,88,99,85,97,74,73
cs2763,89,75,61,81,75,70,92
cs2764,94,95,61,81,95,74,66
cs2765,92,74,98,87,83,76,73
cs2766,90,96,57,82,96,64,78
cs2767,87,93,70,85,93,75,77
cs2768,81,78,92,82,69,76,84
cs2769,90,78,86,83,68,77,75
cs2770,96,80,89,80,89,77,81
cs2771,86,83,96,84,85,75,82
cs2772,87,100,67,86,100,78,76
cs2773,83,87,67,82,84,97,62
cs2774,95,63,60,88,68,79,84
cs2775,98,82,63,88,80,68,64
cs2776,89,93,60,82,93,76,75
cs2777,95,95,63,87,85,73,83
cs2778,91,79,88,84,75,79,87
cs2779,93,93,85,85,88,75,73
cs2780,92,81,63,84,77,77,81
cs2781,87,88,67,84,98,65,84
cs2782,90,80,65,87,71,73,79
cs2783,87,95,65,80,93,77,68
cs2784,83,95,74,85,94,61,83
cs2785,90,79,85,83,76,72,81
cs2786,95,91,61,82,91,90,94
cs2787,89,99,70,85,90,90,99
cs2788,87,79,64,81,72,74,99
cs2789,93,96,82,81,89,75,87
cs2790,87,93,66,89,92,74,80
cs2791,98,89,71,85,89,65,94
cs2792,94,63,84,87,72,84,90
cs2793,100,81,60,86,88,69,89
cs2794,92,89,91,91,97,78,80
cs2795,88,75,64,84,67,79,88
cs2796,84,100,88,83,100,77,94
cs2797,84,65,63,87,56,84,77
cs2798,81,68,60,82,65,74,97
cs2799,100,76,66,85,84,76,69
cs2800,86,76,70,84,84,81,96
cs2801,89,83,65,88,86,77,93
cs2802,79,81,67,82,91,83,69
cs2803,89,80,89,85,84,89,76
cs2804,94,99,94,85,99,77,82
cs2805,81,75,85,84,84,89,65
cs2806,89,80,71,80,89,73,93
cs2807,92,91,88,89,82,75,69
cs2808,90,89,67,88,95,78,62
cs2809,87,81,89,86,83,73,100
cs2810,87,87,84,82,95,88,81
cs2811,90,90,70,80,99,75,89
cs2812,85,79,64,81,76,65,82
cs2813,86,76,65,90,82,77,69
cs2814,88,91,70,83,99,68,95
cs2815,92,78,65,82,78,74,67
cs2816,96,85,70,84,83,66,75
cs2817,79,69,64,82,62,78,97
cs2818,82,87,68,81,85,74,74
cs2819,91,99,68,82,99,86,91
cs2820,92,91,73,81,96,75,84
cs2821,93,75,61,82,70,75,81
cs2822,90,78,70,86,78,73,82
cs2823,94,80,58,80,85,72,76
cs2824,90,93,89,83,93,76,72
cs2825,91,99,64,86,99,62,83
cs2826,89,83,76,83,82,74,89
cs2827,92,93,57,88,92,73,88
cs2828,98,79,94,83,78,76,94
cs2829,82,84,63,84,91,85,84
cs2830,84,86,59,89,86,75,96
cs2831,93,85,61,83,82,72,62
cs2832,89,85,71,84,78,76,94
cs2833,90,86,62,80,86,99,67
cs2834,85,84,64,82,90,75,75
cs2835,97,88,67,81,96,80,82
cs2836,92,74,65,83,67,77,83
cs2837,91,85,90,91,75,64,78
cs2838,91,80,90,84,78,72,97
cs2839,90,82,57,84,79,73,77
cs2840,87,84,69,89,92,61,71
cs2841,87,86,72,86,81,73,90
cs2842,81,94,62,84,96,74,64
cs2843,87,85,66,87,89,71,95
cs2844,81,86,60,83,90,86,100
cs2845,87,72,69,83,69,75,68
cs2846,89,98,67,86,94,76,87
cs2847,95,88,59,86,84,79,93
cs2848,93,84,56,82,77,71,77
cs2849,84,75,96,80,66,74,96
cs2850,97,80,69,81,74,65,85
cs2851,82,77,66,80,84,62,94
cs2852,89,76,70,86,79,76,75
cs2853,91,78,60,85,84,77,86
cs2854,92,96,69,87,96,67,95
cs2855,94,94,61,83,89,65,90
cs2856,85,97,66,86,98,65,74
cs2857,85,75,79,93,85,75,65
cs2858,90,86,65,84,91,81,70
cs2859,91,93,67,80,90,72,66
cs2860,95,83,84,84,78,97,79
cs2861,96,97,67,88,97,66,76
cs2862,89,73,69,81,80,66,66
cs2863,90,95,69,92,86,67,69
cs2864,90,77,62,86,79,65,85
cs2865,88,84,91,81,93,74,90
cs2866,93,97,75,90,95,79,94
cs2867,96,85,69,84,79,77,74
cs2868,92,89,56,93,81,88,76
cs2869,92,91,62,90,88,64,86
cs2870,90,65,81,83,66,71,88
cs2871,89,81,66,80,71,99,91
cs2872,84,88,64,86,81,75,80
cs2873,91,95,64,81,97,76,70
cs2874,90,77,68,87,70,63,89
cs2875,85,91,61,86,100,74,75
cs2876,94,80,61,83,73,80,91
cs2877,93,95,94,83,99,76,87
cs2878,86,85,66,80,81,73,65
cs2879,93,87,65,81,96,63,91
cs2880,91,86,64,82,82,79,63
cs2881,87,100,66,83,92,74,72
cs2882,90,82,73,82,80,77,86
cs2883,88,90,75,90,97,92,66
cs2884,95,89,62,82,91,66,93
cs2885,95,80,62,83,82,75,86
cs2886,93,76,62,85,77,76,83
cs2887,90,87,92,92,80,99,68
cs2888,94,65,89,84,70,76,87
cs2889,98,78,62,89,80,73,91
cs2890,85,98,71,81,100,79,85
cs2891,90,93,87,85,96,65,91
cs2892,87,82,55,82,86,77,98
cs2893,90,63,82,84,53,77,74
cs2894,91,98,88,82,93,72,69
cs2895,85,98,63,81,88,80,85
cs2896,96,92,60,81,89,74,74
cs2897,92,99,87,86,91,77,82
cs2898,89,84,92,82,77,72,88
cs2899,83,99,71,81,99,80,91
cs2900,94,88,63,81,81,63,67
cs2901,89,69,67,84,62,66,79
cs2902,85,94,57,89,99,75,93
cs2903,77,83,89,85,93,79,81
cs2904,92,74,92,84,76,78,95
cs2905,86,83,61,80,84,72,75
cs2906,87,88,63,84,89,64,77
cs2907,87,81,67,83,84,79,75
cs2908,93,98,68,85,89,67,96
cs2909,91,88,96,87,92,65,97
cs2910,93,87,91,86,87,69,92
cs2911,90,92,89,86,92,88,72
cs2912,83,81,91,81,83,77,66
cs2913,91,87,64,85,88,75,76
cs2914,93,99,65,81,99,65,75
cs2915,90,91,63,82,88,77,76
cs2916,93,71,59,81,77,92,94
cs2917,84,93,89,82,91,67,76
cs2918,83,89,70,89,84,75,85
cs2919,81,83,96,81,80,69,62
cs2920,97,79,90,82,69,75,81
cs2921,90,66,71,81,69,74,92
cs2922,97,71,66,85,79,78,71
cs2923,90,95,60,85,95,74,66
cs2924,95,67,87,86,68,76,85
cs2925,89,89,68,80,96,66,92
cs2926,97,94,60,82,99,79,76
cs2927,88,97,69,81,97,73,78
cs2928,95,87,65,85,97,72,78
cs2929,84,90,65,88,87,77,86
cs2930,86,92,63,83,92,74,78
cs2931,81,90,57,85,95,74,67
cs2932,94,97,72,80,97,72,74
cs2933,88,81,92,85,87,76,94
